id,key,value,type
314289129,barrier,gate,regular
314386647,source,knowledge,regular
314386647,barrier,gate,regular
314386790,source,knowledge,regular
314386790,barrier,gate,regular
314635896,highway,turning_circle,regular
314638170,barrier,ramp,regular
314662327,name,Castle Mound,regular
314662327,place,locality,regular
314662327,source,yahoo,regular
314662327,wikidata,Q5025375,regular
314662327,wikipedia,en:Cambridge Castle,regular
314662327,source,knowledge,source
314667157,source,survey,regular
314667157,entrance,yes,regular
314667157,street,Market Rise,addr
314667157,postal_code,CB1 7DZ,addr
314667157,housenumber,4-14,addr
314667157,interpolation,all,addr
314714087,source,www.npemap.org.uk,regular
314714089,source,www.npemap.org.uk,regular
314714093,source,www.npemap.org.uk,regular
314714113,source,www.npemap.org.uk,regular
314714122,source,www.npemap.org.uk,regular
314714123,source,www.npemap.org.uk,regular
314714125,source,www.npemap.org.uk,regular
314714127,source,www.npemap.org.uk,regular
314714132,source,www.npemap.org.uk,regular
314714134,source,www.npemap.org.uk,regular
315019365,barrier,gate,regular
315019394,source,survey,regular
315019394,barrier,kissing_gate,regular
315019572,highway,crossing,regular
315019572,crossing,island,regular
315019600,source,knowledge,regular
315019600,amenity,recycling,regular
315019604,note,Pedestrians can walk round the gate without opening it.,regular
315019604,source,survey,regular
315019604,barrier,gate,regular
315019607,source,survey,regular
315019607,barrier,gate,regular
315019608,source,survey,regular
315019608,barrier,gate,regular
315019610,source,survey,regular
315019610,amenity,bench,regular
315019611,source,survey,regular
315019611,barrier,stile,regular
315019612,note,An Anglian Water shed here doing something presumably important...,regular
315019613,source,survey,regular
315019613,barrier,gate,regular
315019614,source,survey,regular
315019614,barrier,gate,regular
315019620,source,survey,regular
315019620,barrier,kissing_gate,regular
315019623,note,Position approx.,regular
315019623,source,knowledge,regular
315019623,barrier,gate,regular
315019624,note,There's a stile here but you don't have to go on it so I've not marked it up as one.,regular
315019626,note,Gate here is just for vehicles not in the way of pedestrians so I haven't tagged it.,regular
315019629,source,survey,regular
315019629,amenity,bench,regular
315019638,source,knowledge,regular
315019638,barrier,gate,regular
315019640,source,survey,regular
315019640,barrier,gate,regular
315019643,source,survey,regular
315019643,amenity,bench,regular
315019646,source,survey,regular
315019646,barrier,gate,regular
315051011,source,knowledge / yahoo,regular
315051011,barrier,gate,regular
315243895,access,private,regular
315243895,amenity,parking,regular
315645278,source,survey,regular
315645278,created_by,Potlatch 0.10f,regular
315645278,bunker_type,pillbox,regular
316687846,name,Frog End,regular
316687846,place,locality,regular
316687846,source,npe,regular
316687846,created_by,Potlatch 0.10f,regular
316788292,source,knowledge,regular
316788292,barrier,gate,regular
316788300,source,survey,regular
316788300,barrier,gate,regular
316822514,barrier,gate,regular
316822515,barrier,gate,regular
316830191,telephone,+441223293271,regular
316830191,source,survey,regular
316830191,amenity,telephone,regular
316830191,city,Cambridge,addr
316830191,street,High Street,addr
316830191,village,Teversham,addr
316831703,source,survey,regular
316831703,amenity,bench,regular
316875557,note,Looks overgrown and not opened in ages.,regular
316875557,source,knowledge,regular
316875557,barrier,gate,regular
316889122,name,Snouts Corner,regular
316889122,place,locality,regular
316889122,source,npe,regular
316889122,created_by,Potlatch 0.10f,regular
316889163,name,Honey Hill,regular
316889163,place,locality,regular
316889163,source,npe,regular
316889163,created_by,Potlatch 0.10f,regular
316889197,name,Dunsley Corner,regular
316889197,place,locality,regular
316889197,source,npe,regular
320894863,source,OS OpenData StreetView,regular
320908145,source,dictaphone,regular
320908145,traffic_calming,choker,regular
320910286,fixme,Emergency layby only?,regular
320910286,amenity,parking,regular
320929689,splitway,Citi 2 terminates and turns here.,note
320937140,highway,crossing,regular
320937143,highway,crossing,regular
320937165,highway,crossing,regular
331431041,ref,PET-F,regular
331431041,foot,yes,regular
331431041,access,private,regular
331431041,barrier,gate,regular
331431041,bicycle,yes,regular
331431041,vehicle,yes,regular
331431041,entrance,secondary_entrance,regular
331431041,operator,Peterhouse (University of Cambridge),regular
331885118,ref,CB3 141,regular
331885118,source,survey,regular
331885118,amenity,post_box,regular
331885118,operator,Royal Mail,regular
331885118,collection_times,Mo-Fr 18:45; Sa 13:00,regular
331885119,ref,CB3 140,regular
331885119,source,survey,regular
331885119,amenity,post_box,regular
331885119,operator,Royal Mail,regular
331885119,collection_times,Mo-Fr 18:45; Sa 13:00,regular
332381424,ref,CB5 49,regular
332381424,source,survey,regular
332381424,amenity,post_box,regular
332381424,operator,Royal Mail,regular
332381424,created_by,Merkaartor 0.12,regular
332381424,collection_times,Mo-Fr 18:30; Sa 12:15,regular
332386536,ref,CB5 45,regular
332386536,source,survey,regular
332386536,amenity,post_box,regular
332386536,operator,Royal Mail,regular
332386536,collection_times,Mo-Fr 18:15; Sa 12:15,regular
332388201,amenity,telephone,regular
332388882,highway,traffic_signals,regular
332704092,amenity,parking,regular
332704092,created_by,Potlatch 0.10f,regular
335765039,leisure,playground,regular
335765039,created_by,Potlatch 0.10f,regular
338773518,ref,JESUS-D,regular
338773518,foot,yes,regular
338773518,barrier,gate,regular
338773518,bicycle,yes,regular
338773518,vehicle,yes,regular
338773518,entrance,exit,regular
338773518,operator,Jesus College (University of Cambridge),regular
339702977,barrier,gate,regular
339702978,barrier,gate,regular
339703539,barrier,gate,regular
339713384,barrier,gate,regular
339714891,barrier,gate,regular
340381732,created_by,JOSM,regular
340387361,foot,yes,regular
340387361,barrier,cattle_grid,regular
340387361,bicycle,yes,regular
340387361,foot,Pedestrians should use the gate,note
343563258,ref,CB3 139,regular
343563258,amenity,post_box,regular
343563258,operator,Royal Mail,regular
343563258,collection_times,Mo-Fr 19:00; Sa 12:45,regular
343563259,ref,CB2 8,regular
343563259,amenity,post_box,regular
343563259,operator,Royal Mail,regular
343563259,royal_cypher,GR,regular
343563259,type,pillar,post_box
343563259,design,type_c,post_box
343563259,collection_times,Mo-Fr 18:45; Sa 12:45,regular
343563259,apertures,2,post_box
343563260,ref,CB3 152,regular
343563260,amenity,post_box,regular
343563260,operator,Royal Mail,regular
343563260,collection_times,Mo-Fr 18:45; Sa 12:45,regular
343740482,ref,CB1 22,regular
343740482,amenity,post_box,regular
343740482,operator,Royal Mail,regular
343740482,royal_cypher,VR,regular
343740482,type,pillar,post_box
343740482,collection_times,Mo-Fr 17:30; Sa 13:00,regular
343749985,ref,CB2 11,regular
343749985,source,survey,regular
343749985,amenity,post_box,regular
343749985,operator,Royal Mail,regular
343749985,royal_cypher,EIIR,regular
343749985,type,pillar,post_box
343749985,collection_times,Mo-Fr 18:30; Sa 13:00,regular
344049121,name,Tesco Express,regular
344049121,shop,supermarket,regular
344049121,website,http://www.tesco.com/storelocator/?bID=5875,regular
344049121,operator,Tesco Express,regular
344049121,city,Cambridge,addr
344049121,street,Clifton Road,addr
344049121,postal_code,CB1 7DY,addr
344049121,opening_hours,Mo-Su 07:00-23:00,regular
344049121,housename,Cambridge Leisure Park,addr
344049121,housenumber,Unit 1-2,addr
345559827,barrier,gate,regular
345559829,barrier,gate,regular
345560186,barrier,gate,regular
346767227,highway,crossing,regular
346767227,crossing,traffic_signals,regular
346767227,crossing_ref,toucan,regular
346767241,highway,traffic_signals,regular
355693734,ref,PEM-E,regular
355693734,barrier,gate,regular
355693734,entrance,main_entrance,regular
355695501,barrier,gate,regular
355695501,vehicle,no,regular
355698352,access,private,regular
355698352,amenity,parking,regular
355701493,barrier,gate,regular
355701493,vehicle,no,regular
355702511,ref,PEM-B,regular
355702511,access,private,regular
355702511,barrier,gate,regular
355702511,vehicle,no,regular
355702511,entrance,secondary_entrance,regular
355702511,wheelchair,yes,regular
355709983,ref,PEM-H,regular
355709983,name,H,regular
355709983,entrance,residence,regular
355716284,access,private,regular
355716284,amenity,bicycle_parking,regular
355716284,capacity,N,regular
355716284,operator,University of Cambridge,regular
355716284,bicycle_parking,stands,regular
356930550,amenity,bicycle_parking,regular
356930550,capacity,16,regular
361687829,ref,CB2 106,regular
361687829,source,survey,regular
361687829,amenity,post_box,regular
361687829,operator,Royal Mail,regular
361687829,royal_cypher,EVIIR,regular
361687829,type,pillar,post_box
361687829,collection_times,Mo-Fr 17:15; Sa 12:30,regular
362824950,ref,B-I,regular
362824950,barrier,gate,regular
362824950,entrance,main_entrance,regular
362824950,operator,University of Cambridge,regular
362826785,waterway,weir,regular
364173798,name,Milton Surgery,regular
364173798,amenity,doctors,regular
364173798,street,Coles Road,addr
364314965,name,Milton Parish Council,regular
364314965,office,council,regular
364314965,description,Council offices,regular
364318690,amenity,post_office,regular
365521659,power,pole,regular
365521659,source,Yahoo,regular
365711202,power,pole,regular
365711202,source,Yahoo,regular
365711202,created_by,Potlatch 0.10f,regular
365976920,city,Cambridge,addr
365976920,street,Sturton Street,addr
365976920,country,GB,addr
365976920,postal_code,CB1 2QF,addr
365976920,housenumber,190,addr
365976922,city,Cambridge,addr
365976922,street,Sturton Street,addr
365976922,country,GB,addr
365976922,postal_code,CB1 2QF,addr
365976922,housenumber,184,addr
365979195,source,survey,regular
365979195,street,Sturton Street,addr
365979195,postal_code,CB1 2QH,addr
365979195,housenumber,129,addr
365979197,city,Cambridge,addr
365979197,street,Sturton Street,addr
365979197,country,GB,addr
365979197,postal_code,CB1 2QH,addr
365979197,housenumber,125,addr
366020909,ref,S4365,regular
366020909,man_made,survey_point,regular
366020909,tpuk_ref,TP3395,regular
366020909,created_by,Potlatch 0.10f,regular
366607402,name,Sycamores Recreation Ground,regular
366607402,sport,Cricket/Football,regular
366607402,leisure,pitch,regular
366607402,surface,grass,regular
366608264,barrier,gate,regular
367283591,name,Spring Hall Farm,regular
367283591,landuse,farm,regular
367283591,retag,CS #48756035,note
367308953,name,Brook Farm,regular
367308953,landuse,farm,regular
367308953,old_name,Offal End,regular
367308953,retag,CS #48756035,note
367308953,postal_code,CB23 1LN,regular
367855031,barrier,gate,regular
367855050,ref,R-A,regular
367855050,barrier,gate,regular
367855050,entrance,main_entrance,regular
367855050,operator,University of Cambridge,regular
367861100,ref,R-B,regular
367861100,barrier,gate,regular
367861100,entrance,private,regular
367861100,operator,University of Cambridge,regular
367875657,name,Frog End,regular
367875657,is_in,Haslingfield,regular
367875657,place,locality,regular
367875657,name,npe,source_ref
368032863,natural,hill,regular
368032863,created_by,Potlatch 0.10f,regular
368188227,barrier,kissing_gate,regular
368223772,natural,tree,regular
368223841,barrier,gate,regular
368223859,name,Black Horse Farm,regular
368223859,landuse,farm,regular
368223859,old_name,site of Grove Farm (demolished in 1965),regular
368223859,retag,CS #48756035,note
368223859,source,survey,source
368223860,name,Willow Farm,regular
368223860,landuse,farm,regular
368223860,retag,CS #48756035,note
368223860,source,survey,source
368332174,barrier,gate,regular
368332180,ref,R-C,regular
368332180,barrier,gate,regular
368332180,entrance,private,regular
368332180,operator,University of Cambridge,regular
368332190,barrier,gate,regular
369724419,atm,yes,regular
369724419,name,Barclays,regular
369724419,amenity,bank,regular
369724419,operator,Barclays Bank PLC,regular
369794899,barrier,gate,regular
369794900,barrier,gate,regular
369794908,fixme,Survey path across the road,regular
369794912,barrier,gate,regular
369794913,barrier,gate,regular
369794915,source,survey,regular
369794978,access,private,regular
369794978,amenity,parking,regular
369794978,operator,University of Cambridge,regular
370128826,maxheight,2.1,regular
370128826,source,survey;traffic_sign,source
370129096,highway,traffic_signals,regular
370129114,maxheight,2.1,regular
370129114,maxheight,"Two barriers across two roundabout flares (to SW and SE of this node), but tagged here for simplicity",note
370129114,source,survey;traffic_sign,source
370165819,name,War Memorial,regular
370165819,historic,memorial,regular
370187953,highway,traffic_signals,regular
370187953,junction,box_junction,regular
370187969,highway,traffic_signals,regular
370187989,ref,11,regular
370187989,name,Westfield,regular
370187989,exit_to,"Cambridge South A1309, Harston A10",regular
370187989,highway,motorway_junction,regular
370956094,amenity,bicycle_parking,regular
370956094,capacity,40,regular
371244739,amenity,bicycle_parking,regular
375434098,barrier,cattle_grid,regular
382153184,barrier,cycle_barrier,regular
383157158,ref,CB5 53,regular
383157158,source,local_knowledge,regular
383157158,amenity,post_box,regular
383157158,operator,Royal Mail,regular
383157158,collection_times,Mo-Fr 18:45; Sa 12:00,regular
383712916,ref,CB5 50,regular
383712916,amenity,post_box,regular
